EMG,Label
-0.024002441,0
-0.021149004,0
-0.022659648,0
-0.023666743,0
-0.022323949,0
-0.021316854,0
-0.021820401,0
-0.023331044,0
-0.023666743,0
-0.023331044,0
-0.023163195,0
-0.021652552,0
-0.021652552,0
-0.022659648,0
-0.022491798,0
-0.022659648,0
-0.024002441,0
-0.02433814,0
-0.023498894,0
-0.021652552,0
-0.021316854,0
-0.022323949,0
-0.021988251,0
-0.020477607,0
-0.01997406,0
-0.019638361,0
-0.018966964,0
-0.020141909,0
-0.020981155,0
-0.020813306,0
-0.020981155,0
-0.021988251,0
-0.022995346,0
-0.023163195,0
-0.022995346,0
-0.022323949,0
-0.021652552,0
-0.020645457,0
-0.019638361,0
-0.020309758,0
-0.022323949,0
-0.022659648,0
-0.022659648,0
-0.022995346,0
-0.02433814,0
-0.025009537,0
-0.026688029,0
-0.028030823,0
-0.027695125,0
-0.025680934,0
-0.023834592,0
-0.023834592,0
-0.02433814,0
-0.024170291,0
-0.024002441,0
-0.025009537,0
-0.025177386,0
-0.025177386,0
-0.025680934,0
-0.026688029,0
-0.026688029,0
-0.024505989,0
-0.022491798,0
-0.022323949,0
-0.021988251,0
-0.022491798,0
-0.024673838,0
-0.024841688,0
-0.023331044,0
-0.022995346,0
-0.022491798,0
-0.023331044,0
-0.022659648,0
-0.021316854,0
-0.020981155,0
-0.021988251,0
-0.021149004,0
-0.019302663,0
-0.017959869,0
-0.018127718,0
-0.01997406,0
-0.021988251,0
-0.0221561,0
-0.01997406,0
-0.01980621,0
-0.01997406,0
-0.019638361,0
-0.019134813,0
-0.019134813,0
-0.020309758,0
-0.020309758,0
-0.019638361,0
-0.018966964,0
-0.020645457,0
-0.022323949,0
-0.022659648,0
-0.022995346,0
-0.023331044,0
-0.024673838,0
-0.024673838,0
-0.023331044,0
-0.021149004,0
-0.021149004,0
-0.022659648,0
-0.023666743,0
-0.023163195,0
-0.023163195,0
-0.025009537,0
-0.026688029,0
-0.025345235,0
-0.022323949,0
-0.021484703,0
-0.022323949,0
-0.024170291,0
-0.025513085,0
-0.024673838,0
-0.023331044,0
-0.023834592,0
-0.02433814,0
-0.024170291,0
-0.022995346,0
-0.021988251,0
-0.021316854,0
-0.021149004,0
-0.021316854,0
-0.022491798,0
-0.02433814,0
-0.024673838,0
-0.02433814,0
-0.022995346,0
-0.022323949,0
-0.023163195,0
-0.023163195,0
-0.023666743,0
-0.02433814,0
-0.024002441,0
-0.023666743,0
-0.023666743,0
-0.022995346,0
-0.023666743,0
-0.02433814,0
-0.02433814,0
-0.023666743,0
-0.024673838,0
-0.025009537,0
-0.025009537,0
-0.024002441,0
-0.022323949,0
-0.019638361,0
-0.01762417,0
-0.016952773,0
-0.01980621,0
-0.024505989,0
-0.025345235,0
-0.022995346,0
-0.022995346,0
-0.022995346,0
-0.020981155,0
-0.021652552,0
-0.022995346,0
-0.023834592,0
-0.02433814,0
-0.022995346,0
-0.023163195,0
-0.023498894,0
-0.023666743,0
-0.023163195,0
-0.022995346,0
-0.022659648,0
-0.021988251,0
-0.021988251,0
-0.023666743,0
-0.024002441,0
-0.024673838,0
-0.02433814,0
-0.023834592,0
-0.022995346,0
-0.023666743,0
-0.024841688,0
-0.025009537,0
-0.022659648,0
-0.01997406,0
-0.019134813,0
-0.021316854,0
-0.022995346,0
-0.023834592,0
-0.023834592,0
-0.02433814,0
-0.025513085,0
-0.02433814,0
-0.021988251,0
-0.020981155,0
-0.021820401,0
-0.022659648,0
-0.021652552,0
-0.021652552,0
-0.023666743,0
-0.026016632,0
-0.025680934,0
-0.022995346,0
-0.020309758,0
-0.01997406,0
-0.020309758,0
-0.019134813,0
-0.018966964,0
-0.020477607,0
-0.021316854,0
-0.020981155,0
-0.020477607,0
-0.020981155,0
-0.020645457,0
-0.020981155,0
-0.021820401,0
-0.021652552,0
-0.022995346,0
-0.022995346,0
-0.022995346,0
-0.022995346,0
-0.023666743,0
-0.023666743,0
-0.022659648,0
-0.021988251,0
-0.021316854,0
-0.021820401,0
-0.023331044,0
-0.024002441,0
-0.022995346,0
-0.022995346,0
-0.023163195,0
-0.0221561,0
-0.020981155,0
-0.021652552,0
-0.022659648,0
-0.022659648,0
-0.021652552,0
-0.0221561,0
-0.024002441,0
-0.023666743,0
-0.021316854,0
-0.021652552,0
-0.024673838,0
-0.027695125,0
-0.028534371,0
-0.028366522,0
-0.027023728,0
-0.025680934,0
-0.025513085,0
-0.02433814,0
-0.021988251,0
-0.020981155,0
-0.021820401,0
-0.022659648,0
-0.021652552,0
-0.021652552,0
-0.023666743,0
-0.026016632,0
-0.025680934,0
-0.022995346,0
-0.020309758,0
-0.01997406,0
-0.020309758,0
-0.019134813,0
-0.018966964,0
-0.020477607,0
-0.021316854,0
-0.020981155,0
-0.020477607,0
-0.020981155,0
-0.020645457,0
-0.020981155,0
-0.021820401,0
-0.021652552,0
-0.022995346,0
-0.022995346,0
-0.022995346,0
-0.022995346,0
-0.023666743,0
-0.023666743,0
-0.022659648,0
-0.021988251,0
-0.021316854,0
-0.021820401,0
-0.023331044,0
-0.024002441,0
-0.022995346,0
-0.022995346,0
-0.023163195,0
-0.0221561,0
-0.020981155,0
-0.021652552,0
-0.022659648,0
-0.022659648,0
-0.021652552,0
-0.0221561,0
-0.024002441,0
-0.023666743,0
-0.021316854,0
-0.021652552,0
-0.024673838,0
-0.027695125,0
-0.028534371,0
-0.028366522,0
-0.027023728,0
-0.025680934,0
-0.020981155,0
-0.020981155,0
-0.022995346,0
-0.024002441,0
-0.022323949,0
-0.021316854,0
-0.020981155,0
-0.020309758,0
-0.021316854,0
-0.023163195,0
-0.022491798,0
-0.021988251,0
-0.023498894,0
-0.023666743,0
-0.022995346,0
-0.023163195,0
-0.024673838,0
-0.025848783,0
-0.02652018,0
-0.025680934,0
-0.02433814,0
-0.023834592,0
-0.025009537,0
-0.025680934,0
-0.025009537,0
-0.024170291,0
-0.02433814,0
-0.024673838,0
-0.025009537,0
-0.024841688,0
-0.02433814,0
-0.024002441,0
-0.023498894,0
-0.02433814,0
-0.024673838,0
-0.02433814,0
-0.024170291,0
-0.026352331,0
-0.027359426,0
-0.027023728,0
-0.025009537,0
-0.021652552,0
-0.019638361,0
-0.01980621,0
-0.01997406,0
-0.019638361,0
-0.01997406,0
-0.019302663,0
-0.020813306,0
-0.021652552,0
-0.021316854,0
-0.020477607,0
-0.020981155,0
-0.021652552,0
-0.021149004,0
-0.020309758,0
-0.018966964,0
-0.018966964,0
-0.018966964,0
-0.018295567,0
-0.019134813,0
-0.020477607,0
-0.020813306,0
-0.020309758,0
-0.019638361,0
-0.018966964,0
-0.019302663,0
-0.019638361,0
-0.021652552,0
-0.022659648,0
-0.021652552,0
-0.021316854,0
-0.020309758,0
-0.01762417,0
-0.017959869,0
-0.020981155,0
-0.021316854,0
-0.021149004,0
-0.021316854,0
-0.020309758,0
-0.018799115,0
-0.018295567,0
-0.01997406,0
-0.022323949,0
-0.022995346,0
-0.022323949,0
-0.022323949,0
-0.022491798,0
-0.022323949,0
-0.0221561,0
-0.02433814,0
-0.025680934,0
-0.027527276,0
-0.027023728,0
-0.026016632,0
-0.026352331,0
-0.027023728,0
-0.027023728,0
-0.025680934,0
-0.024841688,0
-0.026688029,0
-0.027359426,0
-0.025680934,0
-0.023666743,0
-0.023163195,0
-0.021652552,0
-0.020309758,0
-0.020477607,0
-0.021652552,0
-0.02433814,0
-0.025009537,0
-0.02433814,0
-0.023666743,0
-0.023666743,0
-0.023331044,0
-0.022491798,0
-0.021652552,0
-0.021652552,0
-0.021652552,0
-0.021484703,0
-0.021652552,0
-0.022323949,0
-0.023834592,0
-0.024673838,0
-0.022995346,0
-0.021316854,0
-0.021988251,0
-0.023331044,0
-0.025009537,0
-0.025009537,0
-0.024002441,0
-0.021652552,0
-0.020309758,0
-0.021652552,0
-0.023331044,0
-0.023666743,0
-0.022995346,0
-0.022995346,0
-0.021988251,0
-0.021652552,0
-0.021652552,0
-0.022323949,0
-0.021988251,0
-0.021652552,0
-0.021652552,0
-0.021988251,0
-0.0221561,0
-0.021820401,0
-0.021652552,0
-0.023331044,0
-0.025009537,0
-0.024673838,0
-0.025009537,0
-0.026352331,0
-0.026016632,0
-0.02433814,0
-0.023666743,0
-0.024002441,0
-0.02433814,0
-0.023834592,0
-0.022995346,0
-0.021652552,0
-0.021652552,0
-0.022323949,0
-0.022659648,0
-0.022323949,0
-0.020981155,0
-0.01980621,0
-0.019638361,0
-0.019638361,0
-0.020309758,0
-0.021316854,0
-0.022659648,0
-0.023163195,0
-0.021988251,0
-0.021149004,0
-0.021988251,0
-0.023498894,0
-0.023666743,0
-0.022995346,0
-0.022323949,0
-0.021149004,0
-0.019302663,0
-0.019302663,0
-0.021316854,0
-0.021652552,0
-0.021820401,0
-0.022995346,0
-0.023666743,0
-0.022995346,0
-0.021652552,0
-0.021149004,0
-0.021988251,0
-0.022995346,0
-0.022995346,0
-0.021988251,0
-0.022323949,0
-0.022323949,0
-0.022995346,0
-0.022659648,0
-0.022323949,0
-0.022323949,0
-0.022659648,0
-0.021988251,0
-0.022995346,0
-0.025680934,0
-0.026016632,0
-0.023666743,0
-0.023666743,0
-0.027191577,0
-0.029373617,0
-0.028534371,0
-0.027023728,0
-0.026184482,0
-0.026016632,0
-0.02433814,0
-0.0221561,0
-0.021652552,0
-0.020309758,0
-0.020309758,0
-0.021316854,0
-0.021988251,0
-0.022659648,0
-0.022995346,0
-0.021988251,0
-0.021652552,0
-0.021820401,0
-0.022995346,0
-0.02433814,0
-0.023163195,0
-0.022995346,0
-0.02433814,0
-0.024505989,0
-0.024673838,0
-0.025680934,0
-0.026352331,0
-0.02652018,0
-0.026016632,0
-0.02652018,0
-0.027023728,0
-0.026688029,0
-0.02652018,0
-0.025680934,0
-0.023666743,0
-0.023666743,0
-0.024505989,0
-0.023163195,0
-0.021820401,0
-0.021316854,0
-0.020981155,0
-0.021652552,0
-0.0221561,0
-0.021316854,0
-0.021652552,0
-0.021652552,0
-0.022491798,0
-0.022995346,0
-0.022827497,0
-0.023498894,0
-0.023498894,0
-0.022995346,0
-0.021988251,0
-0.021652552,0
-0.021820401,0
-0.021820401,0
-0.020981155,0
-0.020309758,0
-0.020309758,0
-0.020981155,0
-0.021652552,0
-0.021988251,0
-0.0221561,0
-0.022659648,0
-0.022995346,0
-0.023331044,0
-0.023666743,0
-0.025177386,0
-0.026016632,0
-0.026184482,0
-0.02433814,0
-0.0221561,0
-0.021652552,0
-0.021988251,0
-0.020813306,0
-0.01980621,0
-0.020477607,0
-0.022323949,0
-0.023331044,0
-0.022323949,0
-0.021484703,0
-0.021988251,0
-0.022659648,0
-0.023331044,0
-0.02433814,0
-0.023666743,0
-0.023498894,0
-0.023163195,0
-0.022491798,0
-0.021652552,0
-0.021484703,0
-0.022323949,0
-0.022995346,0
-0.021820401,0
-0.018966964,0
-0.019638361,0
-0.023331044,0
-0.025009537,0
-0.024002441,0
-0.022995346,0
-0.022995346,0
-0.0221561,0
-0.021652552,0
-0.020645457,0
-0.020309758,0
-0.020813306,0
-0.021988251,0
-0.023331044,0
-0.024002441,0
-0.024002441,0
-0.023834592,0
-0.025177386,0
-0.02652018,0
-0.025345235,0
-0.025345235,0
-0.025513085,0
-0.02433814,0
-0.023666743,0
-0.023834592,0
-0.022659648,0
-0.01997406,0
-0.019302663,0
-0.020981155,0
-0.021820401,0
-0.020645457,0
-0.021316854,0
-0.022659648,0
-0.022995346,0
-0.01980621,0
-0.017288472,0
-0.018966964,0
-0.020645457,0
-0.01997406,0
-0.019638361,0
-0.020309758,0
-0.022323949,0
-0.023331044,0
-0.023331044,0
-0.022995346,0
-0.022995346,0
-0.022491798,0
-0.022659648,0
-0.023163195,0
-0.022995346,0
-0.021652552,0
-0.020309758,0
-0.020309758,0
-0.020309758,0
-0.020981155,0
-0.023163195,0
-0.023498894,0
-0.023666743,0
-0.024505989,0
-0.025009537,0
-0.024170291,0
-0.023163195,0
-0.022491798,0
-0.022659648,0
-0.022995346,0
-0.021316854,0
-0.020309758,0
-0.021316854,0
-0.022323949,0
-0.022323949,0
-0.0221561,0
-0.023666743,0
-0.024002441,0
-0.022659648,0
-0.021316854,0
-0.020309758,0
-0.01997406,0
-0.019638361,0
-0.021652552,0
-0.023498894,0
-0.023331044,0
-0.022323949,0
-0.022827497,0
-0.024673838,0
-0.02652018,0
-0.026688029,0
-0.025513085,0
-0.024505989,0
-0.024673838,0
-0.025680934,0
-0.025680934,0
-0.024170291,0
-0.022659648,0
-0.023163195,0
-0.025009537,0
-0.025680934,0
-0.023666743,0
-0.021652552,0
-0.021988251,0
-0.0221561,0
-0.021820401,0
-0.021316854,0
-0.020981155,0
-0.021652552,0
-0.022323949,0
-0.021484703,0
-0.0221561,0
-0.024002441,0
-0.02433814,0
-0.022995346,0
-0.022323949,0
-0.021652552,0
-0.020981155,0
-0.020141909,0
-0.020981155,0
-0.021820401,0
-0.021652552,0
-0.021820401,0
-0.022323949,0
-0.022491798,0
-0.022491798,0
-0.024002441,0
-0.024673838,0
-0.024002441,0
-0.023498894,0
-0.025345235,0
-0.027359426,0
-0.027359426,0
-0.026016632,0
-0.023834592,0
-0.021820401,0
-0.020309758,0
-0.01997406,0
-0.021149004,0
-0.021820401,0
-0.022995346,0
-0.023834592,0
-0.024002441,0
-0.0221561,0
-0.019638361,0
-0.019134813,0
-0.020477607,0
-0.022995346,0
-0.023834592,0
-0.023834592,0
-0.023666743,0
-0.023666743,0
-0.023163195,0
-0.022323949,0
-0.021316854,0
-0.019302663,0
-0.019134813,0
-0.022995346,0
-0.027191577,0
-0.028366522,0
-0.02652018,0
-0.025009537,0
-0.024673838,0
-0.02433814,0
-0.023834592,0
-0.022995346,0
-0.022323949,0
-0.022827497,0
-0.023163195,0
-0.022995346,0
-0.022827497,0
-0.022995346,0
-0.024673838,0
-0.025009537,0
-0.022995346,0
-0.020645457,0
-0.021652552,0
-0.023163195,0
-0.024002441,0
-0.022995346,0
-0.022323949,0
-0.021820401,0
-0.021149004,0
-0.020645457,0
-0.020645457,0
-0.021149004,0
-0.020309758,0
-0.020645457,0
-0.022323949,0
-0.022995346,0
-0.021652552,0
-0.021652552,0
-0.023498894,0
-0.024505989,0
-0.023163195,0
-0.022323949,0
-0.022995346,0
-0.022659648,0
-0.020477607,0
-0.020645457,0
-0.022491798,0
-0.024002441,0
-0.023666743,0
-0.022323949,0
-0.022995346,0
-0.02433814,0
-0.024002441,0
-0.022491798,0
-0.021652552,0
-0.020981155,0
-0.020309758,0
-0.020645457,0
-0.021316854,0
-0.021316854,0
-0.022323949,0
-0.023834592,0
-0.022995346,0
-0.021652552,0
-0.023331044,0
-0.025009537,0
-0.025009537,0
-0.025345235,0
-0.024841688,0
-0.024002441,0
-0.02433814,0
-0.025009537,0
-0.025009537,0
-0.026016632,0
-0.027695125,0
-0.027527276,0
-0.025680934,0
-0.023498894,0
-0.022827497,0
-0.022491798,0
-0.021316854,0
-0.020981155,0
-0.01997406,0
-0.019638361,0
-0.01980621,0
-0.020813306,0
-0.021652552,0
-0.021988251,0
-0.020477607,0
-0.019134813,0
-0.018966964,0
-0.020309758,0
-0.020645457,0
-0.021149004,0
-0.021988251,0
-0.022995346,0
-0.022995346,0
-0.023163195,0
-0.022995346,0
-0.022323949,0
-0.021149004,0
-0.020645457,0
-0.020981155,0
-0.022491798,0
-0.022995346,0
-0.022995346,0
-0.022491798,0
-0.022491798,0
-0.021316854,0
-0.020981155,0
-0.022995346,0
-0.025177386,0
-0.026016632,0
-0.02433814,0
-0.021652552,0
-0.021652552,0
-0.021820401,0
-0.023331044,0
-0.025009537,0
-0.026352331,0
-0.027023728,0
-0.027191577,0
-0.027527276,0
-0.026352331,0
-0.025177386,0
-0.02433814,0
-0.02433814,0
-0.025009537,0
-0.025680934,0
-0.026352331,0
-0.025009537,0
-0.022827497,0
-0.021652552,0
-0.020309758,0
-0.020309758,0
-0.021484703,0
-0.022659648,0
-0.021820401,0
-0.021316854,0
-0.021149004,0
-0.020645457,0
-0.020645457,0
-0.021316854,0
-0.021316854,0
-0.020981155,0
-0.021484703,0
-0.022995346,0
-0.02433814,0
-0.024505989,0
-0.022995346,0
-0.020981155,0
-0.020477607,0
-0.019638361,0
-0.018127718,0
-0.018463416,0
-0.020477607,0
-0.021652552,0
-0.020813306,0
-0.018631266,0
-0.018295567,0
-0.020141909,0
-0.021988251,0
-0.021988251,0
-0.021652552,0
-0.022659648,0
-0.023498894,0
-0.022995346,0
-0.022323949,0
-0.022995346,0
-0.025009537,0
-0.025177386,0
-0.023163195,0
-0.01997406,0
-0.019302663,0
-0.020309758,0
-0.020981155,0
-0.021820401,0
-0.024002441,0
-0.025009537,0
-0.025009537,0
-0.025009537,0
-0.025680934,0
-0.027191577,0
-0.029037919,0
-0.029373617,0
-0.028366522,0
-0.028366522,0
-0.027023728,0
-0.024505989,0
-0.024002441,0
-0.023666743,0
-0.023331044,0
-0.022491798,0
-0.021484703,0
-0.020981155,0
-0.020981155,0
-0.021820401,0
-0.022995346,0
-0.023163195,0
-0.022827497,0
-0.023331044,0
-0.02433814,0
-0.026016632,0
-0.025009537,0
-0.023666743,0
-0.02433814,0
-0.025680934,0
-0.024841688,0
-0.021988251,0
-0.020141909,0
-0.01997406,0
-0.020309758,0
-0.020309758,0
-0.020645457,0
-0.021820401,0
-0.022491798,0
-0.0221561,0
-0.022323949,0
-0.023666743,0
-0.024002441,0
-0.023331044,0
-0.02433814,0
-0.025177386,0
-0.024002441,0
-0.022323949,0
-0.022491798,0
-0.022995346,0
-0.021652552,0
-0.020477607,0
-0.022491798,0
-0.024002441,0
-0.022659648,0
-0.021484703,0
-0.021988251,0
-0.023163195,0
-0.022995346,0
-0.022323949,0
-0.022995346,0
-0.023331044,0
-0.024002441,0
-0.024673838,0
-0.022491798,0
-0.020309758,0
-0.020645457,0
-0.022491798,0
-0.021988251,0
-0.021149004,0
-0.021820401,0
-0.023331044,0
-0.023498894,0
-0.023666743,0
-0.022995346,0
-0.021820401,0
-0.01997406,0
-0.019302663,0
-0.019638361,0
-0.020981155,0
-0.021652552,0
-0.021988251,0
-0.021316854,0
-0.020309758,0
-0.01997406,0
-0.01997406,0
-0.020981155,0
-0.023331044,0
-0.022995346,0
-0.023498894,0
-0.024505989,0
-0.025345235,0
-0.025345235,0
-0.024673838,0
-0.022995346,0
-0.021652552,0
-0.022659648,0
-0.023331044,0
-0.023666743,0
-0.022995346,0
-0.021652552,0
-0.021316854,0
-0.022323949,0
-0.023498894,0
-0.024673838,0
-0.026352331,0
-0.027191577,0
-0.027023728,0
-0.026352331,0
-0.024673838,0
-0.023666743,0
-0.024170291,0
-0.023666743,0
-0.022323949,0
-0.020813306,0
-0.020981155,0
-0.022323949,0
-0.0221561,0
-0.021652552,0
-0.021988251,0
-0.023331044,0
-0.02433814,0
-0.025177386,0
-0.025177386,0
-0.024505989,0
-0.02433814,0
-0.025680934,0
-0.026688029,0
-0.025345235,0
-0.023666743,0
-0.022995346,0
-0.024505989,0
-0.024841688,0
-0.023666743,0
-0.022323949,0
-0.021652552,0
-0.020981155,0
-0.021652552,0
-0.021820401,0
-0.021316854,0
-0.020477607,0
-0.021149004,0
-0.021988251,0
-0.022995346,0
-0.022995346,0
-0.022323949,0
-0.020981155,0
-0.019134813,0
-0.018463416,0
-0.019470512,0
-0.021149004,0
-0.021820401,0
-0.021820401,0
-0.021820401,0
-0.022323949,0
-0.022659648,0
-0.021149004,0
-0.01980621,0
-0.01997406,0
-0.020309758,0
-0.020309758,0
-0.020645457,0
-0.021820401,0
-0.02433814,0
-0.026855879,0
-0.026184482,0
-0.023331044,0
-0.022659648,0
-0.024841688,0
-0.026016632,0
-0.024673838,0
