EMG,Label
-0.025381044,0
-0.023366854,0
-0.021688361,0
-0.021688361,0
-0.021520512,0
-0.02202406,0
-0.024373949,0
-0.025716743,0
-0.025884592,0
-0.025213195,0
-0.025045346,0
-0.025045346,0
-0.025381044,0
-0.025045346,0
-0.025716743,0
-0.025716743,0
-0.025381044,0
-0.025381044,0
-0.024709648,0
-0.024373949,0
-0.025548894,0
-0.026723838,0
-0.027227386,0
-0.025381044,0
-0.024373949,0
-0.025045346,0
-0.025548894,0
-0.02638814,0
-0.027059537,0
-0.027059537,0
-0.025045346,0
-0.022359758,0
-0.02202406,0
-0.023031155,0
-0.023702552,0
-0.023199004,0
-0.02202406,0
-0.021352663,0
-0.02185621,0
-0.023366854,0
-0.022863306,0
-0.023366854,0
-0.025381044,0
-0.02638814,0
-0.025716743,0
-0.024541798,0
-0.024709648,0
-0.025716743,0
-0.027395235,0
-0.028402331,0
-0.027730934,0
-0.026723838,0
-0.025381044,0
-0.023870401,0
-0.023870401,0
-0.024541798,0
-0.026052441,0
-0.026052441,0
-0.025045346,0
-0.025213195,0
-0.025884592,0
-0.025716743,0
-0.024541798,0
-0.023702552,0
-0.023534703,0
-0.023366854,0
-0.024038251,0
-0.023870401,0
-0.022359758,0
-0.021184813,0
-0.022359758,0
-0.023702552,0
-0.023702552,0
-0.024038251,0
-0.023870401,0
-0.022863306,0
-0.022695457,0
-0.022359758,0
-0.022359758,0
-0.023870401,0
-0.026052441,0
-0.02638814,0
-0.02638814,0
-0.025381044,0
-0.025381044,0
-0.024709648,0
-0.02202406,0
-0.020177718,0
-0.021184813,0
-0.022527607,0
-0.023031155,0
-0.025045346,0
-0.025548894,0
-0.025045346,0
-0.025548894,0
-0.026052441,0
-0.027059537,0
-0.026891688,0
-0.025045346,0
-0.023702552,0
-0.023366854,0
-0.024038251,0
-0.023366854,0
-0.022527607,0
-0.022695457,0
-0.022695457,0
-0.022359758,0
-0.023031155,0
-0.023199004,0
-0.023031155,0
-0.023031155,0
-0.023199004,0
-0.023702552,0
-0.023031155,0
-0.022191909,0
-0.02185621,0
-0.02202406,0
-0.023366854,0
-0.023366854,0
-0.023870401,0
-0.025716743,0
-0.026723838,0
-0.026723838,0
-0.027059537,0
-0.027730934,0
-0.02638814,0
-0.025045346,0
-0.026555989,0
-0.026723838,0
-0.024709648,0
-0.024373949,0
-0.025045346,0
-0.025716743,0
-0.027730934,0
-0.029073728,0
-0.028402331,0
-0.028066632,0
-0.028066632,0
-0.02638814,0
-0.024709648,0
-0.023199004,0
-0.022863306,0
-0.023702552,0
-0.024373949,0
-0.024709648,0
-0.023870401,0
-0.023366854,0
-0.023366854,0
-0.024709648,0
-0.026052441,0
-0.025548894,0
-0.024709648,0
-0.025045346,0
-0.023702552,0
-0.022191909,0
-0.022191909,0
-0.023702552,0
-0.025213195,0
-0.025045346,0
-0.025716743,0
-0.026052441,0
-0.025381044,0
-0.024541798,0
-0.025045346,0
-0.025213195,0
-0.026052441,0
-0.026052441,0
-0.026220291,0
-0.026891688,0
-0.026723838,0
-0.02638814,0
-0.025381044,0
-0.025045346,0
-0.025045346,0
-0.024877497,0
-0.024373949,0
-0.023702552,0
-0.023702552,0
-0.023870401,0
-0.022695457,0
-0.021688361,0
-0.022191909,0
-0.023366854,0
-0.024373949,0
-0.023031155,0
-0.021352663,0
-0.020513416,0
-0.021184813,0
-0.023702552,0
-0.024373949,0
-0.024541798,0
-0.024709648,0
-0.023870401,0
-0.022863306,0
-0.024877497,0
-0.027395235,0
-0.027227386,0
-0.025213195,0
-0.023702552,0
-0.023031155,0
-0.023870401,0
-0.024709648,0
-0.025213195,0
-0.02638814,0
-0.02638814,0
-0.025045346,0
-0.023702552,0
-0.021688361,0
-0.021016964,0
-0.021016964,0
-0.022359758,0
-0.022359758,0
-0.021520512,0
-0.022191909,0
-0.024541798,0
-0.025548894,0
-0.024373949,0
-0.023702552,0
-0.024038251,0
-0.025045346,0
-0.025381044,0
-0.025045346,0
-0.024709648,0
-0.025381044,0
-0.025716743,0
-0.025045346,0
-0.025045346,0
-0.024373949,0
-0.024038251,0
-0.023534703,0
-0.023870401,0
-0.0242061,0
-0.026052441,0
-0.027395235,0
-0.02638814,0
-0.025381044,0
-0.024373949,0
-0.024038251,0
-0.024373949,0
-0.025716743,0
-0.026555989,0
-0.027059537,0
-0.027059537,0
-0.027059537,0
-0.026723838,0
-0.025716743,0
-0.025381044,0
-0.025716743,0
-0.02638814,0
-0.02638814,0
-0.02638814,0
-0.027395235,0
-0.027059537,0
-0.025381044,0
-0.023702552,0
-0.023031155,0
-0.023199004,0
-0.023702552,0
-0.025548894,0
-0.027227386,0
-0.026891688,0
-0.025884592,0
-0.027395235,0
-0.02638814,0
-0.025381044,0
-0.025548894,0
-0.026052441,0
-0.026555989,0
-0.026052441,0
-0.025381044,0
-0.024038251,0
-0.023031155,0
-0.023366854,0
-0.025045346,0
-0.026891688,0
-0.025548894,0
-0.024038251,0
-0.023702552,0
-0.024038251,0
-0.025045346,0
-0.025213195,0
-0.0242061,0
-0.0242061,0
-0.024541798,0
-0.024541798,0
-0.023031155,0
-0.023199004,0
-0.023702552,0
-0.023870401,0
-0.023199004,0
-0.023031155,0
-0.023031155,0
-0.023870401,0
-0.025716743,0
-0.026723838,0
-0.02638814,0
-0.025213195,0
-0.025381044,0
-0.025548894,0
-0.025045346,0
-0.025045346,0
-0.023702552,0
-0.022527607,0
-0.02202406,0
-0.02202406,0
-0.02202406,0
-0.023199004,0
-0.024373949,0
-0.025381044,0
-0.025213195,0
-0.025045346,0
-0.025884592,0
-0.025716743,0
-0.024541798,0
-0.023702552,0
-0.023870401,0
-0.024038251,0
-0.022359758,0
-0.020681266,0
-0.020345567,0
-0.020849115,0
-0.020345567,0
-0.01984202,0
-0.021016964,0
-0.024038251,0
-0.025381044,0
-0.02638814,0
-0.02638814,0
-0.026052441,0
-0.025381044,0
-0.025045346,0
-0.025548894,0
-0.025381044,0
-0.024541798,0
-0.023534703,0
-0.023702552,0
-0.026052441,0
-0.027730934,0
-0.027227386,0
-0.026052441,0
-0.024038251,0
-0.023702552,0
-0.024373949,0
-0.025213195,0
-0.025045346,0
-0.024038251,0
-0.022695457,0
-0.023702552,0
-0.024709648,0
-0.023366854,0
-0.021352663,0
-0.021688361,0
-0.023199004,0
-0.024373949,0
-0.024038251,0
-0.024038251,0
-0.02638814,0
-0.029241577,0
-0.029745125,0
-0.029409426,0
-0.027898783,0
-0.025716743,0
-0.024877497,0
-0.024541798,0
-0.024038251,0
-0.025213195,0
-0.026052441,0
-0.024373949,0
-0.023031155,0
-0.0242061,0
-0.025884592,0
-0.026052441,0
-0.024373949,0
-0.023702552,0
-0.025213195,0
-0.027059537,0
-0.027227386,0
-0.02638814,0
-0.024541798,0
-0.022359758,0
-0.02185621,0
-0.022359758,0
-0.023702552,0
-0.023702552,0
-0.023031155,0
-0.021520512,0
-0.01984202,0
-0.020009869,0
-0.021016964,0
-0.021352663,0
-0.022695457,0
-0.024373949,0
-0.024709648,0
-0.022863306,0
-0.021688361,0
-0.022359758,0
-0.023702552,0
-0.024709648,0
-0.025045346,0
-0.025548894,0
-0.025548894,0
-0.025213195,0
-0.024877497,0
-0.026723838,0
-0.028402331,0
-0.028402331,0
-0.027395235,0
-0.02638814,0
-0.026052441,0
-0.026723838,0
-0.02638814,0
-0.024373949,0
-0.023366854,0
-0.024038251,0
-0.024038251,0
-0.023031155,0
-0.022359758,0
-0.022527607,0
-0.024373949,0
-0.02638814,0
-0.026555989,0
-0.025045346,0
-0.023870401,0
-0.024373949,0
-0.026723838,0
-0.026555989,0
-0.025045346,0
-0.024038251,0
-0.025381044,0
-0.02638814,0
-0.025716743,0
-0.024709648,0
-0.023031155,0
-0.021352663,0
-0.021016964,0
-0.023366854,0
-0.024877497,0
-0.023870401,0
-0.023366854,0
-0.023870401,0
-0.026052441,0
-0.027059537,0
-0.026723838,0
-0.027059537,0
-0.026723838,0
-0.025884592,0
-0.024709648,0
-0.023702552,0
-0.023199004,0
-0.024709648,0
-0.026555989,0
-0.025716743,0
-0.024373949,0
-0.025381044,0
-0.025884592,0
-0.023702552,0
-0.02185621,0
-0.023366854,0
-0.025045346,0
-0.025213195,0
-0.025045346,0
-0.024373949,0
-0.023870401,0
-0.024373949,0
-0.025884592,0
-0.02638814,0
-0.024038251,0
-0.023870401,0
-0.024373949,0
-0.023702552,0
-0.02185621,0
-0.02202406,0
-0.022695457,0
-0.023870401,0
-0.024541798,0
-0.024038251,0
-0.023534703,0
-0.023702552,0
-0.024709648,0
-0.024038251,0
-0.023870401,0
-0.025213195,0
-0.026555989,0
-0.026891688,0
-0.025045346,0
-0.023366854,0
-0.023366854,0
-0.023702552,0
-0.024038251,0
-0.024373949,0
-0.025045346,0
-0.02638814,0
-0.028402331,0
-0.030080823,0
-0.029577276,0
-0.027730934,0
-0.027059537,0
-0.026723838,0
-0.026723838,0
-0.026052441,0
-0.025045346,0
-0.025045346,0
-0.025381044,0
-0.025381044,0
-0.024373949,0
-0.023031155,0
-0.023534703,0
-0.024373949,0
-0.023702552,0
-0.022863306,0
-0.022527607,0
-0.022695457,0
-0.024038251,0
-0.025381044,0
-0.025381044,0
-0.025045346,0
-0.025045346,0
-0.025884592,0
-0.025213195,0
-0.024541798,0
-0.025548894,0
-0.027395235,0
-0.027898783,0
-0.027227386,0
-0.025381044,0
-0.024038251,0
-0.023534703,0
-0.023702552,0
-0.023702552,0
-0.023031155,0
-0.023031155,0
-0.023366854,0
-0.023534703,0
-0.024373949,0
-0.023702552,0
-0.023031155,0
-0.024373949,0
-0.025213195,0
-0.024541798,0
-0.022359758,0
-0.021688361,0
-0.023702552,0
-0.025045346,0
-0.024541798,0
-0.023702552,0
-0.022695457,0
-0.021184813,0
-0.021016964,0
-0.021520512,0
-0.021688361,0
-0.022695457,0
-0.024038251,0
-0.024373949,0
-0.023702552,0
-0.023534703,0
-0.024541798,0
-0.025381044,0
-0.025884592,0
-0.027059537,0
-0.027059537,0
-0.027059537,0
-0.026723838,0
-0.02638814,0
-0.028066632,0
-0.029409426,0
-0.028066632,0
-0.026723838,0
-0.02638814,0
-0.02638814,0
-0.026220291,0
-0.025716743,0
-0.025045346,0
-0.0242061,0
-0.024541798,0
-0.023870401,0
-0.02185621,0
-0.021688361,0
-0.02202406,0
-0.021352663,0
-0.021352663,0
-0.022359758,0
-0.023702552,0
-0.02202406,0
-0.020345567,0
-0.021184813,0
-0.021688361,0
-0.020009869,0
-0.01984202,0
-0.020681266,0
-0.021016964,0
-0.021352663,0
-0.021352663,0
-0.021352663,0
-0.021688361,0
-0.021016964,0
-0.020849115,0
-0.02202406,0
-0.023702552,0
-0.025213195,0
-0.025884592,0
-0.024373949,0
-0.022863306,0
-0.023702552,0
-0.024541798,0
-0.025716743,0
-0.026052441,0
-0.025548894,0
-0.025716743,0
-0.025213195,0
-0.024373949,0
-0.025213195,0
-0.025381044,0
-0.024038251,0
-0.023870401,0
-0.025045346,0
-0.025716743,0
-0.02638814,0
-0.026555989,0
-0.025716743,0
-0.024709648,0
-0.023702552,0
-0.023870401,0
-0.024709648,0
-0.025213195,0
-0.025716743,0
-0.025381044,0
-0.024709648,0
-0.024541798,0
-0.023702552,0
-0.022527607,0
-0.023702552,0
-0.025213195,0
-0.025381044,0
-0.025045346,0
-0.025045346,0
-0.025045346,0
-0.025045346,0
-0.025381044,0
-0.025884592,0
-0.02638814,0
-0.025716743,0
-0.025716743,0
-0.025716743,0
-0.02638814,0
-0.026891688,0
-0.027395235,0
-0.027563085,0
-0.02638814,0
-0.025381044,0
-0.025381044,0
-0.025716743,0
-0.025045346,0
-0.025045346,0
-0.025716743,0
-0.02638814,0
-0.026052441,0
-0.024038251,0
-0.023702552,0
-0.025884592,0
-0.02638814,0
-0.025716743,0
-0.025716743,0
-0.025716743,0
-0.025045346,0
-0.024709648,0
-0.026052441,0
-0.027730934,0
-0.027898783,0
-0.027059537,0
-0.026723838,0
-0.027395235,0
-0.025716743,0
-0.023702552,0
-0.023702552,0
-0.024709648,0
-0.024038251,0
-0.023870401,0
-0.024877497,0
-0.026052441,0
-0.026052441,0
-0.02638814,0
-0.027059537,0
-0.02638814,0
-0.025213195,0
-0.024709648,0
-0.024877497,0
-0.023702552,0
-0.022359758,0
-0.022359758,0
-0.023366854,0
-0.023366854,0
-0.023366854,0
-0.023366854,0
-0.023702552,0
-0.024709648,0
-0.025548894,0
-0.027059537,0
-0.025884592,0
-0.023366854,0
-0.02202406,0
-0.02202406,0
-0.023031155,0
-0.024709648,0
-0.025381044,0
-0.023870401,0
-0.023031155,0
-0.024373949,0
-0.026052441,0
-0.026052441,0
-0.025045346,0
-0.024877497,0
-0.025716743,0
-0.027059537,0
-0.026052441,0
-0.025213195,0
-0.02638814,0
-0.025716743,0
-0.023031155,0
-0.023702552,0
-0.024709648,0
-0.025716743,0
-0.025381044,0
-0.025381044,0
-0.025381044,0
-0.025045346,0
-0.024373949,0
-0.023702552,0
-0.023702552,0
-0.023199004,0
-0.023031155,0
-0.024038251,0
-0.024373949,0
-0.023870401,0
-0.023031155,0
-0.022527607,0
-0.0242061,0
-0.024709648,0
-0.023199004,0
-0.02202406,0
-0.021688361,0
-0.020345567,0
-0.019338472,0
-0.01984202,0
-0.020009869,0
-0.01984202,0
-0.020009869,0
-0.020009869,0
-0.020849115,0
-0.022359758,0
-0.023702552,0
-0.024709648,0
-0.024541798,0
-0.024373949,0
-0.023702552,0
-0.024038251,0
-0.025381044,0
-0.024541798,0
-0.023534703,0
-0.022863306,0
-0.023702552,0
-0.023870401,0
-0.024373949,0
-0.025045346,0
-0.025716743,0
-0.025884592,0
-0.026555989,0
-0.026891688,0
-0.027395235,0
-0.028738029,0
-0.027898783,0
-0.025716743,0
-0.024709648,0
-0.024877497,0
-0.025884592,0
-0.025381044,0
-0.02638814,0
-0.026555989,0
-0.02638814,0
-0.02638814,0
-0.024877497,0
-0.022527607,0
-0.022527607,0
-0.023870401,0
-0.024373949,0
-0.024373949,0
-0.022695457,0
-0.021688361,0
-0.021352663,0
-0.022527607,0
-0.022359758,0
-0.020681266,0
-0.020681266,0
-0.021184813,0
-0.021016964,0
-0.021352663,0
-0.022359758,0
-0.024373949,0
-0.025716743,0
-0.025884592,0
-0.025045346,0
-0.024541798,0
-0.025548894,0
-0.026723838,0
-0.027059537,0
-0.026052441,0
-0.025381044,0
-0.025381044,0
-0.025045346,0
-0.024373949,0
-0.025045346,0
-0.026052441,0
-0.027395235,0
-0.029073728,0
-0.029073728,0
-0.027227386,0
-0.026052441,0
-0.026052441,0
-0.025716743,0
-0.025884592,0
-0.025045346,0
-0.023366854,0
-0.024038251,0
-0.025045346,0
-0.025045346,0
-0.025045346,0
-0.025884592,0
-0.026555989,0
-0.025884592,0
-0.025381044,0
-0.025548894,0
-0.02638814,0
-0.026052441,0
-0.025045346,0
-0.025381044,0
-0.026220291,0
-0.025548894,0
-0.025548894,0
-0.027227386,0
-0.027730934,0
-0.02638814,0
-0.025716743,0
-0.025213195,0
-0.025381044,0
-0.026052441,0
-0.02638814,0
-0.02638814,0
-0.02638814,0
-0.025716743,0
-0.025884592,0
-0.02638814,0
-0.025884592,0
-0.024373949,0
-0.023199004,0
-0.023199004,0
-0.0242061,0
-0.025548894,0
-0.025548894,0
-0.023702552,0
-0.02202406,0
-0.020513416,0
-0.020681266,0
-0.022695457,0
-0.023366854,0
-0.023031155,0
-0.023199004,0
-0.024709648,0
-0.025045346,0
-0.024709648,0
-0.024709648,0
-0.023366854,0
-0.023366854,0
-0.025045346,0
-0.025381044,0
-0.024038251,0
-0.022359758,0
-0.022359758,0
-0.023031155,0
-0.023702552,0
-0.023031155,0
-0.0242061,0
-0.025045346,0
-0.025045346,0
-0.025381044,0
-0.02638814,0
-0.02638814,0
-0.025213195,0
-0.024877497,0
-0.023870401,0
-0.022359758,0
-0.022527607,0
-0.023366854,0
-0.024709648,0
-0.025045346,0
-0.025213195,0
-0.026052441,0
-0.026052441,0
-0.024038251,0
-0.023031155,0
-0.023702552,0
-0.023199004,0
-0.021016964,0
-0.019002773,0
-0.020345567,0
-0.02185621,0
-0.022695457,0
-0.022359758,0
-0.023031155,0
-0.024038251,0
-0.024709648,0
-0.024709648,0
-0.024373949,0
-0.024709648,0
-0.024541798,0
-0.024709648,0
-0.025045346,0
-0.023702552,0
-0.022863306,0
-0.024038251,0
-0.025045346,0
-0.024373949,0
-0.023366854,0
-0.023702552,0
-0.024709648,0
-0.0242061,0
-0.023366854,0
-0.023031155,0
-0.022695457,0
-0.022359758,0
-0.023702552,0
-0.023702552,0
-0.022359758,0
-0.022695457,0
-0.024709648,0
-0.025884592,0
-0.025716743,0
-0.027059537,0
-0.028234482,0
-0.028402331,0
-0.028066632,0
-0.027227386,0
-0.02638814,0
-0.024709648,0
-0.0242061,0
-0.025716743,0
-0.026555989,0
-0.025716743,0
-0.024709648,0
-0.023031155,0
-0.021520512,0
-0.02185621,0
-0.02185621,0
-0.022359758,0
-0.024541798,0
-0.025716743,0
-0.024373949,0
-0.02185621,0
-0.021688361,0
-0.02202406,0
-0.02202406,0
-0.022359758,0
-0.023870401,0
-0.024709648,0
-0.025045346,0
-0.025381044,0
-0.02638814,0
-0.027730934,0
-0.028402331,0
-0.026891688,0
-0.025213195,0
-0.025381044,0
-0.02638814,0
-0.026555989,0
-0.026052441,0
-0.024373949,0
-0.022527607,0
-0.021688361,0
-0.022863306,0
-0.026052441,0
-0.028402331,0
-0.028234482,0
-0.02638814,0
-0.025045346,0
-0.026723838,0
-0.029073728,0
-0.028738029,0
-0.027395235,0
-0.027730934,0
-0.028402331,0
-0.028402331,0
-0.027059537,0
-0.025045346,0
-0.023702552,0
-0.024038251,0
-0.025548894,0
-0.02638814,0
-0.025381044,0
-0.024373949,0
-0.0242061,0
-0.024709648,0
-0.024038251,0
-0.024038251,0
-0.024877497,0
-0.026052441,0
-0.026052441,0
-0.025381044,0
-0.025213195,0
-0.025213195,0
-0.024709648,0
-0.022527607,0
-0.021016964,0
-0.021688361,0
-0.023031155,0
-0.024709648,0
-0.024373949,0
-0.021352663,0
-0.019170623,0
-0.022359758,0
-0.02638814,0
-0.027059537,0
-0.026052441,0
-0.025716743,0
-0.025381044,0
-0.025045346,0
-0.025213195,0
-0.025716743,0
-0.024709648,0
-0.024373949,0
-0.024541798,0
-0.022695457,0
-0.021184813,0
-0.021016964,0
-0.022359758,0
-0.023366854,0
-0.023366854,0
-0.022359758,0
-0.024373949,0
-0.025045346,0
-0.024541798,0
-0.024038251,0
-0.023199004,0
-0.022527607,0
-0.022359758,0
-0.023366854,0
-0.023702552,0
-0.024038251,0
-0.023702552,0
-0.023870401,0
-0.025381044,0
-0.026891688,0
-0.028234482,0
-0.02857018,0
-0.02857018,0
-0.027395235,0
-0.026723838,0
-0.025884592,0
-0.023199004,0
-0.022863306,0
-0.025381044,0
-0.027227386,0
-0.02638814,0
-0.025884592,0
-0.025213195,0
-0.025381044,0
-0.024373949,0
-0.023702552,0
-0.022695457,0
-0.023366854,0
-0.024038251,0
-0.025381044,0
-0.025716743,0
-0.02638814,0
-0.02638814,0
-0.026220291,0
-0.024373949,0
-0.023031155,0
-0.024038251,0
-0.025716743,0
-0.026723838,0
-0.026052441,0
-0.023031155,0
-0.02202406,0
-0.025045346,0
-0.028402331,0
-0.02857018,0
-0.027059537,0
-0.027227386,0
-0.027898783,0
-0.027395235,0
-0.024038251,0
-0.023702552,0
-0.024541798,0
-0.027059537,0
-0.027059537,0
-0.025213195,0
-0.023366854,0
-0.023031155,0
-0.023199004,0
-0.022359758,0
-0.022359758,0
-0.023702552,0
-0.024038251,0
-0.023031155,0
-0.022527607,0
-0.02202406,0
-0.02202406,0
-0.023031155,0
-0.022527607,0
-0.021184813,0
-0.020513416,0
-0.020513416,0
-0.020345567,0
-0.021016964,0
-0.022359758,0
-0.023031155,0
-0.024709648,0
-0.026723838,0
-0.027059537,0
-0.025381044,0
-0.024373949,0
-0.024038251,0
-0.024373949,0
-0.024709648,0
-0.024038251,0
-0.023366854,0
-0.0242061,0
-0.0242061,0
-0.023366854,0
-0.023199004,0
-0.023870401,0
-0.025716743,0
-0.027730934,0
-0.027227386,0
-0.025716743,0
-0.024541798,0
-0.025045346,0
-0.027227386,0
-0.028738029,0
-0.027227386,0
-0.025381044,0
-0.024373949,0
-0.025213195,0
-0.026052441,0
-0.025548894,0
-0.024709648,0
-0.024373949,0
-0.025716743,0
-0.02638814,0
-0.02638814,0
-0.025884592,0
-0.02638814,0
-0.027059537,0
-0.027059537,0
-0.025381044,0
-0.024038251,0
-0.0242061,0
-0.026052441,0
-0.026723838,0
-0.025716743,0
-0.025213195,0
-0.024541798,0
-0.023199004,0
-0.023031155,0
-0.0242061,0
-0.026220291,0
-0.027227386,0
-0.027563085,0
-0.027395235,0
-0.028738029,0
-0.028066632,0
-0.025381044,0
-0.023366854,0
-0.022527607,0
-0.023366854,0
-0.0242061,0
-0.024709648,0
-0.023702552,0
-0.024373949,0
-0.0242061,0
-0.02202406,0
-0.021688361,0
-0.023366854,0
-0.026052441,0
-0.027730934,0
-0.026723838,0
-0.025381044,0
-0.024373949,0
-0.023702552,0
-0.025045346,0
-0.026555989,0
-0.025548894,0
-0.024373949,0
-0.024709648,0
-0.024709648,0
-0.025045346,0
-0.021520512,0
-0.018667075,0
-0.019338472,0
-0.020345567,0
-0.021352663,0
-0.023534703,0
-0.024877497,0
-0.025716743,0
-0.024541798,0
-0.023702552,0
-0.024038251,0
-0.023366854,0
-0.021016964,0
-0.01967417,0
-0.020513416,0
-0.022527607,0
-0.023702552,0
-0.023366854,0
-0.024373949,0
-0.025716743,0
-0.02638814,0
-0.026052441,0
-0.025045346,0
-0.024373949,0
-0.024709648,0
-0.025381044,0
-0.025716743,0
-0.024709648,0
-0.023366854,0
-0.023199004,0
-0.024038251,0
-0.025716743,0
-0.026052441,0
-0.025045346,0
-0.025381044,0
-0.025884592,0
-0.026052441,0
-0.025884592,0
-0.026052441,0
-0.02638814,0
-0.025716743,0
-0.023702552,0
-0.023031155,0
-0.022359758,0
-0.022359758,0
-0.021688361,0
-0.021352663,0
-0.021688361,0
-0.02202406,0
-0.021016964,0
-0.021352663,0
-0.022695457,0
-0.022695457,0
-0.023031155,0
-0.023534703,0
-0.023702552,0
-0.024541798,0
-0.025716743,0
-0.026555989,0
-0.027227386,0
-0.027059537,0
-0.02638814,0
-0.025381044,0
-0.025884592,0
-0.027395235,0
-0.027563085,0
-0.027227386,0
-0.026052441,0
-0.024038251,0
-0.0242061,0
-0.025045346,0
-0.025213195,0
-0.025716743,0
-0.025381044,0
-0.0242061,0
-0.024038251,0
-0.023534703,0
-0.022359758,0
-0.022695457,0
-0.025045346,0
-0.025884592,0
-0.0242061,0
-0.021688361,0
-0.019506321,0
-0.019338472,0
-0.018834924,0
-0.017995678,0
-0.01749213,0
-0.017659979,0
-0.020177718,0
-0.021016964,0
-0.020009869,0
-0.019002773,0
-0.020681266,0
-0.023031155,0
-0.022359758,0
-0.02185621,0
-0.023366854,0
-0.025716743,0
-0.027059537,0
-0.02857018,0
-0.028738029,0
-0.027395235,0
-0.025716743,0
-0.025045346,0
-0.024709648,0
-0.023870401,0
-0.022191909,0
-0.02202406,0
-0.023366854,0
-0.023702552,0
-0.024038251,0
-0.025381044,0
-0.025716743,0
-0.024373949,0
-0.024709648,0
-0.025884592,0
-0.02638814,0
-0.02638814,0
-0.026220291,0
-0.025548894,0
-0.024373949,0
-0.023702552,0
-0.0242061,0
-0.02638814,0
-0.027395235,0
-0.027730934,0
-0.02638814,0
-0.02638814,0
-0.027730934,0
-0.029073728,0
-0.029073728,0
-0.029745125,0
-0.029912974,0
-0.028402331,0
-0.027059537,0
-0.025884592,0
-0.024541798,0
-0.025381044,0
-0.026723838,0
-0.026723838,0
-0.026723838,0
-0.026723838,0
-0.026555989,0
-0.026555989,0
-0.026052441,0
-0.026052441,0
-0.027730934,0
-0.028738029,0
-0.028066632,0
-0.028402331,0
-0.027730934,0
-0.025045346,0
-0.023199004,0
-0.024038251,0
-0.024709648,0
-0.024709648,0
-0.024709648,0
-0.024373949,0
-0.025045346,0
-0.025716743,0
-0.02638814,0
-0.025884592,0
-0.025716743,0
-0.025213195,0
-0.026052441,0
-0.027227386,0
-0.026052441,0
-0.024541798,0
-0.024373949,0
-0.024709648,0
-0.024373949,0
-0.024373949,0
-0.025548894,0
-0.026052441,0
-0.024541798,0
-0.023366854,0
-0.021352663,0
-0.021352663,0
-0.022695457,0
-0.022359758,0
-0.021016964,0
-0.021520512,0
